price,bedRooms,pathRooms,sqftLiving,sqftLot,latitude,longitude
1300000,5,4,3366,7800,47.6466,-122.391
545000,3,1.75,1810,3000,47.6599,-122.363
540000,3,1.75,1680,4240,47.5745,-122.311
687500,3,1.75,2450,9377,47.7296,-122.284
227000,1,2,1150,9812,47.2951,-122.284
375000,4,2.5,2800,5000,47.3596,-122.036
570000,3,1,1700,4750,47.6819,-122.389
359950,2,1,1240,7590,47.7061,-122.34
474950,3,2,2250,222156,47.542,-121.792
265500,3,1,1860,9225,47.3904,-122.3
324500,3,2.5,1590,4108,47.4832,-122.181
599000,4,4.75,3700,11000,47.768,-122.251
385000,3,2.25,2110,8000,47.7311,-122.204
180000,3,1,1090,6771,47.5177,-122.353
589000,4,2.5,2910,5776,47.5388,-121.87
350000,3,1,1050,5518,47.5564,-122.278
480000,3,1.5,1540,20281,47.5817,-122.007
490000,2,1.75,1440,6265,47.7028,-122.013
225000,3,1,1410,7700,47.4577,-122.171
595000,3,3.25,3130,28001,47.7741,-122.122
128750,3,1,880,7004,47.3019,-122.216
710000,4,1.75,2700,7625,47.6838,-122.323
994000,4,2.5,3470,20445,47.547,-122.219
489950,3,2.25,1820,7326,47.7133,-122.217
255000,3,1.5,1060,9039,47.4293,-122.151
350000,3,2.25,1190,1022,47.6972,-122.349
550000,3,1,1260,6000,47.5058,-122.384
513000,5,2,2270,8652,47.6692,-122.151
480000,3,2.25,1950,8892,47.7213,-122.11
402200,3,1.75,1790,6980,47.7311,-122.226
1199500,4,2.5,3240,13044,47.5825,-122.242
610000,4,2,2220,5821,47.5723,-122.382
823000,5,1.75,2640,7722,47.6802,-122.361
471000,4,1.75,1450,3750,47.6706,-122.3
481015,3,2.25,1550,5511,47.6946,-122.185
1959000,5,4.5,6200,23373,47.5632,-122.215
624000,4,3.25,2810,11250,47.692,-122.099
180000,3,1,1000,18513,47.5118,-122.348
368000,2,1.5,1660,4680,47.5134,-122.388
345000,3,1.75,1090,7200,47.7227,-122.179
185900,3,1,940,10890,47.2763,-122.257
950000,3,2.75,2750,18029,47.5617,-122.134
741000,4,2.75,2070,10125,47.5697,-122.219
575000,3,1.75,2680,8625,47.5316,-122.056
280000,4,2,1710,5440,47.366,-122.093
583000,3,1.5,1800,10050,47.6344,-122.126
349950,3,2.5,1700,7496,47.432,-122.189
429000,4,1,1350,3333,47.6727,-122.397
270000,5,2.5,2140,10320,47.3927,-122.194
385000,6,4,2700,7416,47.5525,-122.3
535000,1,1,920,5000,47.6748,-122.352
352500,3,1.75,1500,10269,47.7672,-122.348
215000,5,1.5,1980,7958,47.4571,-122.17
870000,4,3,4500,21780,47.5581,-122.213
518000,2,1.5,1140,1149,47.6124,-122.314
290000,3,1,960,9000,47.5765,-122.154
330000,2,2.5,1310,2915,47.4911,-122.154
280000,3,1,980,7480,47.5206,-122.363
925900,4,3.75,3980,7828,47.6303,-122.065
499000,3,2.25,3010,9600,47.7671,-122.263
325000,4,2.5,1830,7762,47.267,-122.31
162248,2,1,800,8960,47.4756,-122.174
295000,4,2,1810,42981,47.5597,-121.85
749950,4,2.5,2370,2971,47.7064,-122.224
190000,3,1,1200,8316,47.3231,-122.215
625000,3,1.75,2100,3264,47.6702,-122.364
339900,4,1.5,1570,9210,47.3864,-122.22
160000,2,1,1140,23030,47.7637,-122.266
353000,4,2.5,1830,5331,47.3557,-122.016
400000,3,2.5,2120,3757,47.4787,-122.128
1340000,4,3.5,3190,5040,47.5928,-122.29
1650000,4,2.5,2780,11904,47.6209,-122.216
1000000,5,3,3350,9450,47.6705,-122.34
305000,4,1.75,2251,12731,47.3369,-122.32
643002,3,2.5,1770,3744,47.6807,-122.364
324950,4,2.5,1770,5000,47.3506,-122.006
290000,3,2,1260,7346,47.4034,-122.176
488500,3,2,1710,10959,47.697,-122.199
604000,3,2.5,3240,33151,47.3256,-122.378
380000,3,2.5,2390,8102,47.4378,-122.16
685000,4,2,2290,6000,47.6807,-122.318
4208000,5,6,7440,21540,47.5692,-122.189
670000,3,1,1600,16868,47.5872,-122.241
172000,3,1,1340,10260,47.3173,-122.317
680000,6,2,1670,3000,47.6637,-122.316
549900,4,3,2830,213879,47.2925,-122.107
357000,4,2.75,2700,49428,47.3168,-122.079
107000,3,1.5,910,5120,47.5238,-122.356
248500,2,1.5,880,1498,47.7063,-122.342
670000,3,2.5,2050,6420,47.5708,-122.405
570500,2,1,1380,1800,47.6416,-122.361
599990,3,2.25,2680,9162,47.5683,-122.091
385000,4,2.5,1950,7350,47.656,-122.134
347000,4,1.5,2670,10026,47.2659,-122.215
204000,3,1,980,8000,47.42,-122.317
615000,4,2.25,1780,10260,47.6647,-122.142
560000,3,2,1640,7333,47.5636,-122.316
660000,3,2.5,2590,35640,47.5516,-122.03
253500,2,1,810,4800,47.5232,-122.375
239000,2,2,1470,2052,47.3086,-122.328
628000,3,2.25,1720,8521,47.6882,-122.184
311600,3,2.25,1358,1196,47.7052,-122.346
870000,5,2.25,2910,9525,47.5633,-122.218
190848,4,1.5,1370,7904,47.3344,-122.28
661254,4,4,2290,6250,47.5824,-122.384
575000,4,2,1650,5000,47.6781,-122.374
230000,2,0.75,650,5360,47.7281,-122.335
148000,1,1,620,8261,47.5138,-122.364
214950,3,1,1400,6600,47.4845,-122.331
263000,3,1.5,1300,7885,47.4556,-122.209
302000,4,3,3320,13500,47.4596,-122.065
1289000,3,2.5,2190,11394,47.6685,-122.409
430000,3,1,1210,5200,47.531,-122.373
397000,3,1,860,6380,47.6942,-122.315
755000,5,2.5,3260,24300,47.7587,-122.274
185000,3,1,1840,8100,47.455,-122.35
236000,4,2.75,2000,5827,47.3629,-122.026
560000,3,2,2340,3477,47.54,-122.267
225000,3,2.5,1750,7490,47.3746,-122.149
610000,4,1.75,1830,29110,47.5449,-122.215
592500,3,2,1170,6750,47.6752,-122.281
420000,4,1.75,2480,60548,47.4722,-122.001
1068000,5,3.5,3990,9938,47.5198,-122.156
1900000,6,4,3020,13237,47.5924,-122.287
649000,2,1.75,2260,280962,47.6359,-121.94
525000,4,2.75,2530,17856,47.7356,-121.959
257000,3,1,1450,7850,47.4299,-122.199
300000,3,1.5,1590,8911,47.7394,-122.252
498000,3,1.5,1720,6570,47.5284,-122.265
800000,3,1.75,2080,75794,47.7018,-122.189
625000,5,3.5,4010,6000,47.4928,-122.229
230500,3,2.25,1690,7245,47.3505,-122.305
733000,4,1.75,1930,3876,47.6604,-122.324
377500,4,2.5,2640,10720,47.4485,-122.278
440000,2,1,800,4850,47.6639,-122.364
366400,4,2.25,2040,14383,47.3849,-122.163
162000,3,2.25,1810,6750,47.2976,-122.377
311000,3,2.75,1400,7880,47.5095,-122.193
485000,3,2.5,1800,11034,47.7558,-122.142
725000,5,3.75,3360,6000,47.558,-122.277
1890000,4,4.25,4285,9345,47.6332,-122.199
260000,3,2.25,1610,7423,47.3713,-122.091
225205,3,1,1200,7220,47.3746,-122.183
356000,2,1,920,4095,47.5484,-122.278
535500,3,1.5,1730,40250,47.7499,-122.111
710000,5,2.5,2570,9600,47.7216,-122.282
355000,4,2.5,2040,8265,47.4973,-122.341
432000,3,1.75,1550,8134,47.6136,-122.121
539000,3,1.75,1380,3225,47.6652,-122.338
530000,2,1.75,1170,976,47.6192,-122.316
242025,4,1.75,1400,54014,47.4153,-122.184
1030000,4,2.5,2620,11200,47.5876,-122.193
230000,3,1,880,7500,47.3837,-122.307
940000,4,2.25,1890,5940,47.6316,-122.303
608000,2,1,1390,3600,47.6422,-122.36
442500,3,1.5,2710,47419,47.6522,-121.966
381800,4,2,1530,5250,47.7336,-122.339
330000,3,2,2170,3978,47.571,-122.391
313000,3,1.75,2190,8000,47.3098,-122.381
618080,3,2.5,2030,6500,47.5654,-122.092
242000,4,1,2240,7620,47.5089,-122.346
364000,2,1.5,1650,7311,47.7772,-122.357
1085500,4,2.75,3010,10830,47.7005,-122.232
417000,4,2,2090,4000,47.5893,-122.299
213800,2,1,740,5200,47.4934,-122.173
400000,2,1.75,960,6200,47.5551,-122.396
990000,4,2.5,2540,5930,47.6451,-122.387
710000,3,1.75,1650,10250,47.6118,-122.169
583800,3,2.5,2480,6600,47.6313,-122.008
309500,3,1,1250,7320,47.5074,-122.163
215000,2,1,710,7200,47.4903,-122.245
410000,4,2,1970,10500,47.479,-122.356
478000,2,1,820,6000,47.6494,-122.395
640000,3,2.5,2370,11172,47.5345,-122.179
835000,2,2,2280,6815,47.7103,-122.027
587000,5,3.5,3610,52595,47.6832,-121.907
671000,4,3,3130,5700,47.6811,-122.283
350000,4,1,1510,7200,47.761,-122.307
300000,3,2.25,2070,7225,47.3551,-122.148
452000,2,1.75,1660,11747,47.7661,-122.306
291000,7,1,2350,8636,47.5432,-122.277
456200,2,1.75,1210,7733,47.7148,-122.282
225000,3,1,1290,8470,47.3054,-122.371
467000,3,1.75,2660,5511,47.5575,-122.3
385000,2,1,770,7554,47.7057,-122.36
669888,4,2.75,2550,7591,47.5302,-122.147
518000,3,1.5,1430,8000,47.5874,-122.136
630000,4,2.5,2330,31705,47.6471,-122.03
340000,4,1,1140,13440,47.4619,-122.344
230000,3,1.75,1400,6956,47.4233,-122.198
495200,5,2.25,2710,22120,47.7642,-122.195
265000,2,1,910,4600,47.6916,-122.362
585000,3,3.25,3050,12700,47.7445,-122.214
379500,4,2.25,2120,53578,47.2041,-122.021
520000,3,2,1670,8800,47.6096,-122.132
515000,4,2.5,1800,4338,47.5962,-122.015
577500,2,1,1640,5515,47.6912,-122.334
269900,3,2.25,1740,9672,47.4149,-122.181
329000,3,1,1600,5952,47.5292,-122.362
458500,3,1.5,1280,1920,47.6117,-122.301
2535000,5,3.25,3730,10626,47.624,-122.221
325000,2,1,900,8374,47.7282,-122.225
945000,4,2,2840,13367,47.6237,-122.21
370000,3,2.5,2490,4244,47.3705,-122.131
800000,4,2.5,2900,18303,47.5981,-122.03
1272500,4,1.75,2040,5000,47.6279,-122.315
379950,4,1.75,1970,9389,47.7771,-122.339
583000,4,2.5,2660,4000,47.6876,-122.038
150000,2,1,870,5700,47.498,-122.17
686500,2,1.75,1390,5025,47.6701,-122.288
410000,3,1.75,1530,26642,47.7422,-122.097
345000,4,2.5,2390,6976,47.4807,-122.182
335000,3,2.25,1870,5876,47.3779,-122.045
350000,4,3,1780,4228,47.5488,-122.287
252000,3,2,1420,6788,47.2887,-122.351
312500,2,1,870,7227,47.7288,-122.331
260000,4,1.75,1830,5375,47.4169,-122.316
850000,3,3.5,3070,7050,47.7076,-122.276
689000,4,2.5,2440,11700,47.5606,-122.184
640000,3,3,2270,5175,47.516,-122.203
290000,4,1.75,2340,7200,47.497,-122.369
1100000,4,3.5,2210,7597,47.5816,-122.197
425000,2,1,910,4635,47.675,-122.393
390000,2,1,860,5160,47.6823,-122.388
561500,4,2.25,2310,9800,47.6657,-122.178
1350000,4,1.75,2000,3728,47.643,-122.299
835000,5,2.75,2460,7830,47.6938,-122.31
245000,2,1,1020,15000,47.4956,-122.321
475200,3,2.5,1670,3980,47.5317,-122.047
425000,2,1,790,5024,47.6833,-122.395
218000,2,1.5,2010,7755,47.4947,-122.233
545000,4,2.25,1890,7210,47.6342,-122.117
2408000,5,2.5,4600,23250,47.623,-122.218
780000,4,3.5,3910,59863,47.4846,-122.067
670000,5,3.5,3860,9600,47.7139,-122.223
325000,3,1.5,1320,7560,47.7451,-121.98
281000,2,1,1280,12500,47.4833,-122.237
130000,3,1,1100,5100,47.5231,-122.332
577288,4,2.75,2870,7200,47.5688,-122.317
287000,3,1,1450,6000,47.5238,-122.287
335000,2,1,1800,8900,47.51,-122.323
375000,4,2.25,2020,12500,47.5403,-122.175
530000,3,2.25,2190,220414,47.5041,-122.102
287000,4,2.25,1980,7081,47.3669,-122.288
320000,5,3,2970,7000,47.3079,-122.341
425000,4,2.5,2270,4400,47.5381,-121.888
135000,3,1,1520,8450,47.328,-122.337
695000,3,1.75,2080,5687,47.5776,-122.289
335500,3,1,1370,6780,47.7156,-122.291
750000,4,3.5,3050,7020,47.571,-122.374
470000,3,1.5,1760,6723,47.5514,-122.266
606150,4,1.75,1770,9848,47.6208,-122.099
292000,4,2.75,2910,7712,47.2842,-122.198
429000,3,1.75,2520,5043,47.5339,-122.372
505000,4,2.5,3170,5340,47.4911,-122.138
544950,3,1.75,1830,7371,47.6059,-122.121
355000,3,1.5,1370,4790,47.7253,-122.164
452500,4,2.5,2460,6454,47.5381,-121.89
415000,1,1,700,2550,47.6783,-122.383
290000,4,2.5,2050,9015,47.4357,-122.168
170000,3,1,790,6750,47.4984,-122.24
316000,4,2.5,2320,7379,47.3432,-122.316
207000,3,1,860,7740,47.4906,-122.244
449950,4,2.25,3490,8400,47.4513,-122.128
361550,3,1.75,1160,257875,47.4655,-122.072
824000,4,3.5,3650,57538,47.7711,-122.041
225000,2,1,720,4758,47.5176,-122.376
329900,3,2,1380,5198,47.5514,-122.357
229950,3,1.75,1170,11960,47.3279,-122.136
495000,3,1.75,1890,6557,47.7032,-122.286
149500,3,1,1010,9450,47.3592,-122.315
899000,4,2.5,4080,10295,47.5933,-121.982
320000,3,1.75,1510,30185,47.4118,-122.089
268000,5,2.5,2400,4564,47.369,-122.126
400000,2,1,1270,7440,47.5285,-122.372
538000,2,1.75,1850,3060,47.6821,-122.308
787500,4,1.75,1580,9382,47.6353,-122.232
420000,3,1,1790,7055,47.718,-122.355
560000,3,2.5,2840,216493,47.702,-121.892
535000,3,2.5,1970,6634,47.5759,-122.012
242500,3,1.75,1550,1905,47.4331,-122.195
235000,3,1,1270,7153,47.4815,-122.226
145000,2,1,800,8125,47.6836,-122.174
1749000,4,2.5,3910,22710,47.6295,-122.217
870000,4,1.75,2780,11000,47.595,-122.203
450000,4,1.75,1740,12204,47.7675,-122.277
599000,3,2.5,2970,23100,47.7735,-122.133
165000,3,1,1150,19200,47.2756,-122.27
305000,1,1,900,7500,47.7553,-122.283
930000,3,3.25,2950,4446,47.5852,-122.391
718000,3,2.5,2070,7200,47.6946,-122.211
799950,4,3.5,4220,196817,47.2642,-122.187
737000,3,2.5,2300,7800,47.6842,-122.155
860000,4,3.25,3830,10005,47.5953,-122.039
339950,3,2.5,2390,34041,47.3546,-122.081
529000,5,2.5,2380,91476,47.479,-122.153
310000,4,2.75,2060,8100,47.3581,-122.317
315000,4,2.25,1880,9163,47.4362,-122.165
240000,3,1,1040,7800,47.4804,-122.229
430000,4,2.75,2290,5249,47.4916,-122.162
240000,3,1.5,1360,9760,47.4648,-121.757
319950,2,1,1070,5824,47.507,-122.242
280000,3,2.5,1600,6700,47.3618,-122.074
399950,3,2.5,1510,7300,47.7153,-122.211
3100000,6,4.25,6980,15682,47.5552,-122.231
255000,3,1.5,1320,7980,47.5068,-122.259
442573,3,1.75,1780,7567,47.7314,-122.225
808000,8,3.75,3460,4600,47.6617,-122.289
398000,3,1.75,1890,16001,47.7663,-122.201
340000,3,2.5,2240,6000,47.4837,-122.138
235000,3,1,1020,6173,47.5042,-122.329
400000,3,1.5,1330,9900,47.7167,-122.233
335000,5,3,2660,7700,47.46,-122.174
285950,2,1,710,7120,47.5122,-122.374
645000,5,2.25,3340,52476,47.4553,-121.987
663000,3,2.25,2840,59677,47.5828,-122.044
443950,3,1.75,2000,36000,47.5217,-122.182
302200,4,1.5,1730,10396,47.4497,-122.168
330000,3,2.5,2210,7557,47.3079,-122.393
967000,4,2.5,3100,7250,47.6961,-122.316
315000,6,4,3120,4240,47.5305,-122.353
818000,4,2.5,4020,44431,47.7467,-122.132
326000,5,2.75,2166,6342,47.3461,-122.152
525000,4,2,2260,7680,47.7193,-122.361
936000,4,2.5,3330,8897,47.6484,-122.08
539000,3,1.5,1460,5040,47.7112,-122.357
782000,4,2.5,3510,24604,47.6772,-122.056
317000,3,2,1790,8228,47.4658,-122.172
850000,2,1.5,1800,4144,47.5934,-122.39
327200,2,2,1440,8425,47.4831,-122.296
372000,4,2.5,2070,8658,47.5072,-122.257
345000,3,2.5,1360,1489,47.549,-122.372
436000,3,1.5,1500,10200,47.7598,-122.359
244500,2,1.75,1300,14500,47.4989,-122.329
206000,3,1.75,1140,9800,47.3063,-122.27
890000,4,2.5,2930,9158,47.7065,-122.13
329950,4,2.25,2140,8874,47.2654,-122.217
246000,3,2,1990,203861,47.2507,-122.039
395000,4,1.75,1910,8117,47.7344,-122.173
160000,3,2.25,1470,8682,47.2729,-122.299
269000,3,2.25,1470,8682,47.2729,-122.299
245560,2,1.5,1260,9693,47.7775,-122.365
345000,4,2.75,2200,13498,47.3148,-122.35
388500,3,2.25,1350,944,47.5997,-122.312
550000,4,1.5,2750,128502,47.4345,-122.198
519950,5,3.5,2440,10200,47.5814,-122.003
250000,3,2.5,2070,8400,47.3099,-122.206
599500,4,2.25,2020,10260,47.6801,-122.114
625000,4,1.5,2190,13660,47.7658,-122.37
310000,2,1,750,5379,47.5324,-122.272
200000,4,1,1020,42966,47.7617,-122.11
146000,3,1,900,4770,47.3038,-122.362
242500,3,1,940,7380,47.4516,-122.175
300000,3,2.5,2080,9827,47.3058,-122.394
180000,3,1,1610,8500,47.3717,-122.297
749000,4,1.5,2130,5000,47.5828,-122.291
245000,3,2.5,1460,11593,47.2984,-122.385
260000,5,1,1600,7350,47.3943,-122.196
295000,3,1,1380,7575,47.5139,-122.187
1135000,4,2.5,3370,10602,47.6591,-122.147
750000,3,2.5,2350,715690,47.1622,-121.971
726888,5,3,2970,7261,47.5994,-122.019
365000,2,1,770,5680,47.6951,-122.366
460000,3,2.25,1620,7350,47.7248,-122.179
230000,3,1.5,1510,10588,47.3775,-122.319
337000,3,1,1070,6109,47.7207,-122.32
300000,3,1,1010,6300,47.7304,-122.352
360000,4,2.5,2000,5500,47.3552,-122.014
182700,3,2.25,1740,6650,47.2979,-122.379
309950,3,2.5,1880,7838,47.4439,-122.19
644500,4,2.5,2990,5342,47.6124,-122.009
320000,3,2,1250,8636,47.5066,-122.159
300000,3,1,1260,5000,47.6492,-121.915
413000,3,1.75,2280,139392,47.291,-122.118
435000,3,2.25,1740,8491,47.7758,-122.379
402000,4,1.75,2430,5481,47.5569,-122.298
777700,3,2.5,2260,251460,47.4096,-122.449
300000,2,1,760,3001,47.5874,-122.311
469000,5,2.5,2240,7543,47.7756,-122.372
532000,4,1.75,2020,7029,47.6983,-122.127
455000,4,1.5,1880,11400,47.7718,-122.381
201000,3,1,1010,25277,47.7242,-121.951
649000,5,3.25,3990,13087,47.3632,-122.061
315000,5,1.75,1850,14800,47.4935,-122.321
739000,5,2.5,2840,5000,47.5817,-122.291
549000,4,1.75,1290,3060,47.6798,-122.348
252000,3,2.25,1670,7881,47.4105,-122.18
1698890,4,4.5,3860,15246,47.56,-122.161
305000,4,2.25,2340,5250,47.5183,-122.266
475580,3,1.75,1520,11085,47.646,-122.068
358000,2,1,930,5077,47.7095,-122.35
712000,4,2.25,2450,11960,47.6351,-122.06
350000,5,1.75,1380,7620,47.5279,-122.345
482500,3,2.5,1690,3068,47.6763,-122.028
460000,2,1.75,1390,4160,47.6681,-122.324
390000,3,2.25,2270,32112,47.3451,-122.094
650000,4,1.75,2640,8215,47.5819,-122.125
305000,3,2,1680,8487,47.1959,-122.01
556000,3,1,1800,4005,47.6876,-122.38
315000,3,2,1660,11135,47.4897,-121.787
445830,3,2.5,1870,5449,47.7557,-122.22
1260000,3,3.5,3220,3960,47.5909,-122.384
360000,3,1.75,1020,7020,47.7362,-122.314
402000,2,1,710,5100,47.6765,-122.381
549950,3,2.5,2080,8690,47.4424,-122.344
300000,4,2,2360,7440,47.5044,-122.245
319950,3,2.5,1980,9907,47.1903,-122.013
1180000,5,5,3960,94089,47.38,-122.011
417000,3,1,1310,8514,47.7502,-122.353
378000,3,1.75,2610,117176,47.2585,-121.925
430000,4,2.5,2010,16020,47.4821,-122.108
525000,5,2.5,2630,9216,47.7379,-121.966
520000,2,1,950,3880,47.687,-122.389
788000,4,3.25,3680,5759,47.5367,-122.067
255000,3,1,960,8100,47.7766,-122.307
394000,3,1,1450,7930,47.5212,-122.371
575000,4,2.5,2280,27441,47.7628,-122.123
1250000,4,2.25,1830,7200,47.6315,-122.282
456000,5,2.75,2720,193406,47.2838,-122.121
637000,4,2.5,1710,5000,47.6772,-122.285
310000,3,1,1480,7830,47.7703,-122.336
1250000,4,2.5,2960,20240,47.5075,-122.389
425000,2,1,1160,5038,47.5304,-122.38
379880,3,2.5,1650,14054,47.4821,-122.017
695000,3,2.25,2600,220300,47.4562,-122.016
435000,3,1,1270,4000,47.5695,-122.376
490000,3,2.5,1930,7266,47.7191,-122.309
375000,3,1,1230,9877,47.5745,-122.136
600000,3,1,970,4800,47.6212,-122.298
161000,4,2,1700,8043,47.4758,-122.288
220000,4,2,1700,8043,47.4758,-122.288
710000,3,1,1400,2250,47.6373,-122.358
626000,4,2.5,2570,7221,47.6921,-122.387
279500,3,1.5,1200,8040,47.4901,-122.341
1610000,4,3.5,4390,11600,47.5862,-122.246
380000,4,2.25,1860,7980,47.4524,-122.15
363000,4,3,2250,12142,47.4338,-122.16
245000,4,2.25,2050,7700,47.3009,-122.375
1700000,5,3.5,5850,22885,47.606,-122.211
198900,2,1,1210,18700,47.3752,-122.166
1085000,4,3.25,3740,12080,47.7214,-122.056
259000,3,2.5,2740,7980,47.473,-122.3
551000,2,2,2260,9604,47.7718,-122.208
395000,3,2.5,2300,8938,47.4181,-122.211
713500,5,2.75,2920,9163,47.5668,-122.169
240000,3,1,1550,12670,47.5024,-122.169
543000,2,1,940,3864,47.6631,-122.345
1010000,3,2.25,2160,7500,47.6232,-122.299
625000,4,2.25,2470,17008,47.5924,-122.048
459950,4,2.5,2800,6567,47.3555,-122.002
370000,4,2.75,2420,39704,47.4053,-122.03
279000,3,2.5,1920,7779,47.4024,-122.171
910000,5,3,2640,5096,47.6809,-122.288
699000,4,2.5,2650,7945,47.7113,-122.296
248000,3,1,1420,8800,47.3746,-122.181
429000,3,1,1540,37950,47.3259,-122.289
299000,3,1,1200,15843,47.4991,-121.779
559000,2,1,1240,6400,47.5493,-122.377
575000,3,2.25,2680,100188,47.4776,-122.02
492000,4,2,1640,5000,47.6662,-122.365
293500,3,2.5,1610,5024,47.3833,-122.043
311100,4,2.25,2130,8078,47.4482,-122.209
375000,3,1.75,2140,13598,47.7139,-121.321
1075000,3,3,4020,435600,47.4418,-121.731
760000,3,2,1780,1750,47.6797,-122.357
2546000,4,3,4190,8805,47.6181,-122.284
1275000,3,2.5,3870,46609,47.5966,-122.112
781000,3,2.5,1920,1896,47.6616,-122.356
280000,2,1,790,13170,47.5487,-122.357
466200,3,1.5,1340,8856,47.6094,-122.126
1800000,4,3.5,4460,16953,47.6338,-122.232
609950,3,2.25,1760,10350,47.6605,-122.188
605000,4,2,1820,7626,47.6878,-122.342
370000,3,1,1170,1105,47.5448,-122.375
1999000,4,3.25,3910,7500,47.6448,-122.409
365500,2,1,1140,15624,47.7673,-122.367
415000,4,1.5,2700,14760,47.1996,-122.003
744000,4,3,1980,5352,47.532,-122.385
270000,3,2.5,1808,19200,47.2598,-122.281
272450,3,1,1350,7973,47.4323,-122.292
605000,3,3,1760,2114,47.6666,-122.37
510000,3,1.75,1950,8325,47.7685,-122.2
700000,4,3,3350,199253,47.3602,-121.988
241000,3,1,1020,7538,47.3587,-122.288
246000,5,1.75,2030,10200,47.2867,-122.209
271000,4,1.75,1490,9112,47.4991,-122.345
395000,4,2,2240,7085,47.7309,-122.305
340000,3,2,1460,5715,47.54,-122.276
435000,2,1,1060,3036,47.6578,-122.324
451000,4,1.75,1260,7250,47.5267,-122.032
685000,3,2.5,2810,7700,47.5464,-122.191
350000,3,1.5,1870,9000,47.5224,-122.318
220000,3,1,1000,223462,47.2099,-122.043
325000,3,2.25,1352,1694,47.7265,-122.315
529950,3,2,1540,8400,47.6554,-122.129
440000,3,1.75,1640,8529,47.7751,-122.32
210000,3,1,1040,8125,47.3171,-122.316
280000,3,2.25,1810,7630,47.497,-122.18
385000,3,1.75,1930,14389,47.7733,-122.317
1100000,4,2.5,2910,8881,47.6424,-122.411
375000,3,2.25,1330,8004,47.7098,-122.217
336000,4,2.25,2210,11700,47.3648,-122.284
530000,4,2.25,2130,8640,47.7087,-122.198
860000,4,2.5,3560,11119,47.6456,-122.19
690000,3,2.5,2590,4961,47.5271,-122.381
535000,3,2.5,2400,12546,47.6317,-122.041
190000,2,1,930,11450,47.4862,-122.264
610000,4,1,1390,3708,47.685,-122.363
375000,2,1,760,6000,47.646,-122.384
600000,3,1.75,1580,7416,47.6056,-122.173
698000,2,1,1510,4080,47.6742,-122.329
271675,3,1.75,2140,13068,47.3099,-122.197
759000,3,2.25,2950,78843,47.5917,-122.068
599950,6,3,2020,4129,47.6648,-122.324
227000,3,1.75,1510,9837,47.2576,-122.255
285000,3,1.5,1870,42070,47.509,-122.313
246000,3,1,990,9145,47.5022,-122.36
594950,4,3.25,2557,9480,47.5449,-122.262
313100,3,2,1720,11875,47.5068,-122.191
455000,2,1,1140,11480,47.5328,-122.274
235000,3,2.5,2350,9051,47.3126,-122.364
240000,4,2.25,1830,7614,47.3682,-122.179
461000,3,2.5,1690,3026,47.6885,-122.043
1580000,4,2.5,2900,10500,47.5838,-122.246
452000,3,2.5,1690,4000,47.6788,-122.034
765000,4,2.5,2660,5043,47.5445,-121.996
538000,4,1.75,1880,7953,47.5838,-122.123
269000,2,1,770,8612,47.7547,-122.323
249000,4,2,1280,7560,47.45,-122.175
360000,4,2,1920,7803,47.758,-122.325
629500,3,2,2020,10584,47.5851,-122.028
1140000,4,2.25,3310,127631,47.732,-122.134
697000,4,2.5,3160,6961,47.6125,-122.01
675000,4,2.5,3000,5548,47.5399,-122.188
1169000,5,2.5,2810,6000,47.6367,-122.35
1100000,3,2,2390,6888,47.6839,-122.274
415000,3,2.5,1060,1536,47.6907,-122.395
485000,2,1,1080,4080,47.6899,-122.32
690000,3,1,1580,4000,47.6363,-122.32
575000,4,2.75,1960,4635,47.5693,-122.285
785000,3,2,2090,5015,47.6378,-122.301
265000,2,1,770,5160,47.5304,-122.356
545000,3,2.5,1530,3210,47.6913,-122.393
292500,3,2.25,1690,7320,47.3889,-122.316
1045000,4,3.25,4160,47480,47.7266,-122.115
342000,2,2,1320,1462,47.7223,-122.29
444000,3,2,1460,2610,47.6864,-122.345
935000,4,3.5,3510,11200,47.5193,-122.15
634950,3,3,2180,2650,47.6891,-122.375
780000,6,4,3300,5720,47.676,-122.309
475999,4,1.75,1880,4175,47.6646,-122.364
630000,4,2.5,2290,26720,47.7502,-122.374
840000,4,3.5,3860,18334,47.7095,-122.075
790000,3,2.5,2640,432036,47.1795,-122.036
1272000,4,3.25,3020,4000,47.6395,-122.279
520000,3,2,1510,3760,47.5425,-122.39
446800,4,2,2410,8712,47.5729,-122.302
